"TERMN_ID","TERMN_STATN_NM","SBWL_NM","TERMN_ADDR","TERMN_TLNO","LSAT_CNTR_TLNO","TERMN_FXNO","TERMN_EMADD","TERMN_HMPG_URL","TERMN_TPCD","TRNSO_MEAN_TPCD","TERMN_XCRD","TERMN_YCRD","CITY_CD","ROAD_NM_ADDR","DATA_CONNO","OPERT_TPCD","OCCRR_DTM","CNTCT_BGN_DTM","CNTCT_PRCES_DTM","CNTCT_PRCES_STCD","TRNSA_ID"
4000299,경북도청시외버스정류장,경북도청,경상북도 안동시 풍천면 갈전리 1682,"","","","","","0","4",444983,441177,"4070",,1108,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
4000300,인천공항정류소10C,인천공항,인천광역시 중구 운서동,"","","","","","0","4",263080,539583,"2000",,1109,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
4000301,인천공항터미널,인천공항,인천광역시 중구 운서동 2851,"032-741-6400","","","","","0","4",263211,539677,"2000",인천광역시 중구 공항로 272,1110,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
4000302,인천공항2터미널,인천공항T2,인천광역시 중구 운서동 2868,"1577-2600","","","","","0","4",261566,541978,"2000",인천광역시 중구 제2터미널대로 446,1111,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
4000303,괴산시외버스공용터미널,괴산,충청북도 괴산군 괴산읍 동부리 645-3,"043-833-3355","","","","","0","4",381885,467497,"11070",충청북도 괴산군 괴산읍 읍내로 286,1112,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
4000304,동해시종합버스터미널,동해,강원도 동해시 평릉동 166-4,"033-539-3800","","","",http://www.dhsisul.org/bus,"0","4",497773,547860,"10030",강원도 동해시 동해대로 5443,1113,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
4000305,암태남강환승정류장,암태남강,전라남도 신안군 암태면 와촌리,"","","","","","0","4",228159,246526,"5130",,1114,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3300001,가수원,호남선,대전광역시 서구 가수원동 547-1,"1544-7788","","042-259-2197","",http://www.letskorail.com,"0","3",342398,411181,"3000",대전광역시 서구 벌곡로 1324,0,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3300004,각계,경부선,충청북도 영동군 심천면 각계리 511-2,"1544-7788","","042-259-2197","",http://www.letskorail.com,"0","3",375506,400899,"11050",충청북도 영동군 심천면 각계길 55,1,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3300006,갈촌,경전선,경상남도 진주시 문산읍 갈곡리 656-38,"1544-7788","","042-259-2197","",http://www.letskorail.com,"0","3",419472,283022,"7070",경상남도 진주시 문산읍 문산로 666,2,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3300007,강경,호남선,충청남도 논산시 강경읍 대흥리 32-1,"1544-7788","","042-259-2197","",http://www.letskorail.com,"0","3",311618,395321,"3030",충청남도 논산시 강경읍 대흥로 1,3,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3300011,개양,경전선,경상남도 진주시 가좌동 140-24,"1544-7788","","042-259-2197","",http://www.letskorail.com,"0","3",410817,283923,"7070",경상남도 진주시 개양로 100,4,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3300012,개포,경북선,경상북도 예천군 개포면 풍정리 189-5,"1544-7788","","042-259-2197","",http://www.letskorail.com,"0","3",429586,447369,"4170",경상북도 예천군 개포면 방터길 7-11,5,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3300014,건천,중앙선,경상북도 경주시 건천읍 천포리 304-1,"1544-7788","","042-259-2197","",http://www.letskorail.com,"0","3",499306,362135,"4020",경상북도 경주시 건천읍 내서로 1038-18,6,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3300016,경산,경부선,경상북도 경산시 사정동 84-1,"1544-7788","","042-259-2197","",http://www.letskorail.com,"0","3",465954,357951,"4010",경상북도 경산시 중앙로 1,7,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3300017,경주,중앙선,경상북도 경주시 성동동 40,"1544-7788","054-743-4114","042-259-2197","",http://www.letskorail.com,"0","3",510213,361186,"4020",경상북도 경주시 원화로 266,8,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3300018,계룡,호남선,충청남도 계룡시 두마면 두계리 136-149,"1544-7788","","042-259-2197","",http://www.letskorail.com,"0","3",334186,408287,"3010",충청남도 계룡시 두마면 팥거리로 95,9,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3300019,고막원,호남선,전라남도 나주시 다시면 송촌리 산21-3,"1544-7788","","042-259-2197","",http://www.letskorail.com,"0","3",273181,270446,"5020",전라남도 나주시 다시면 고막원길 69,10,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3300020,고한,태백선,강원도 정선군 고한읍 고한리 99-41,"1544-7788","","042-259-2197","",http://www.letskorail.com,"0","3",475914,511348,"10100",강원도 정선군 고한읍 고한로 166,11,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3300022,곡성,전라선,전라남도 곡성군 곡성읍 읍내리 53-6,"1544-7788","","042-259-2197","",http://www.letskorail.com,"0","3",336862,298503,"5080",전라남도 곡성군 곡성읍 곡성로 920,12,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3300023,광곡,경전선,전라남도 보성군 노동면 광곡리 772,"1544-7788","","042-259-2197","",http://www.letskorail.com,"0","3",315375,244632,"5120",전라남도 보성군 노동면 광곡길 43,13,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3300024,광명,경부고속,경기도 광명시 일직동 276-8,"1544-7788","","042-259-2197","",http://www.letskorail.com,"1","3",301480,535523,"1160",경기도 광명시 광명역로 21,14,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3300025,광양,경전선,전라남도 광양시 광양읍 도월리 573-8,"1544-7788","","042-259-2197","",http://www.letskorail.com,"0","3",362530,262071,"5010",전라남도 광양시 광양읍 해광로 800,15,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3300026,광주,광주선,광주광역시 북구 중흥동 611-2,"1544-7788","","042-259-2197","",http://www.letskorail.com,"1","3",300834,285709,"5000",광주광역시 북구 무등로 235,16,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3300027,광천,장항선,충청남도 홍성군 광천읍 신진리 429-86,"1544-7788","","042-259-2197","",http://www.letskorail.com,"0","3",276800,434321,"3160",충청남도 홍성군 광천읍 광천로273번길 85,17,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3300028,괴목,전라선,전라남도 순천시 황전면 괴목리 212-64,"1544-7788","","042-259-2197","",http://www.letskorail.com,"0","3",347935,277552,"5040",전라남도 순천시 황전면 순천로 1480,18,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3300029,일신,중앙선,경기도 양평군 지평면 일신리 1815-27,"1544-7788","","042-259-2197","",http://www.letskorail.com,"0","3",372619,538196,"1190",,19,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3300030,구례구,전라선,전라남도 순천시 황전면 선변리 850-2,"1544-7788","","042-259-2197","",http://www.letskorail.com,"0","3",350333,285091,"5040",전라남도 순천시 황전면 섬진강로 217,20,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3300031,구미,경부선,경상북도 구미시 원평동 1008-1,"1544-7788","","042-259-2197","",http://www.letskorail.com,"0","3",429973,392042,"4030",경상북도 구미시 구미중앙로 76,21,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3300032,구포,경부선,부산광역시 북구 구포동 1060-470,"1544-7788","","042-259-2197","",http://www.letskorail.com,"1","3",491003,290059,"7000",부산광역시 북구 구포만세길 82(구포동),22,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3300033,군북,경전선,경상남도 함안군 군북면 동촌리 783,"1544-7788","","042-259-2197","",http://www.letskorail.com,"0","3",432224,294844,"7180",경상남도 함안군 군북면 의산삼일로 1992,23,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3300034,군산,군산선,전라북도 군산시 내흥동 474-14,"1544-7788","","042-259-2197","",http://www.letskorail.com,"0","3",288380,378390,"9010",전라북도 군산시 내흥2길 197,24,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3300035,극락강,광주선,광주광역시 광산구 신가동 212-2,"1544-7788","","042-259-2197","",http://www.letskorail.com,"0","3",293625,286966,"5000",광주광역시 광산구 목련로 310-23,25,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3300039,기장,동해남부선,부산광역시 기장군 기장읍 청강리 25-16,"1544-7788","","042-259-2197","",http://www.letskorail.com,"0","3",511097,294563,"7000",부산광역시 기장군 기장읍 차성로288번길 86,26,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3300041,김제,호남선,전라북도 김제시 신풍동 13-1,"1544-7788","","042-259-2197","",http://www.letskorail.com,"1","3",301025,355280,"9020",전라북도 김제시 두월로 198,27,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3300042,김천,경부선,경상북도 김천시 평화동 264-1,"1544-7788","054-420-0278","042-259-2197","",http://www.letskorail.com,"0","3",410515,391460,"4040",경상북도 김천시 김천로 111,28,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3300043,나전,정선선,강원도 정선군 북평면 북평리 244-2,"1544-7788","","042-259-2197","",http://www.letskorail.com,"0","3",459324,538846,"10100",강원도 정선군 북평면 북평8길 38,29,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3300044,나주,호남선,전라남도 나주시 송월동 409-1,"1544-7788","","042-259-2197","",http://www.letskorail.com,"1","3",283103,269153,"5020",전라남도 나주시 나주역길 56,30,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3300045,낙동강,경전선,경상남도 밀양시 삼랑진읍 삼랑리 10-15,"1544-7788","","042-259-2197","",http://www.letskorail.com,"0","3",475761,310331,"7040",경상남도 밀양시 삼랑진읍 삼랑진로 119,31,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3300047,남문산,경전선,경상남도 진주시 문산읍 삼곡리 1139-1,"1544-7788","","042-259-2197","",http://www.letskorail.com,"0","3",415010,285139,"7070",경상남도 진주시 문산읍 동부로 556-5,32,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3300048,남성현,경부선,경상북도 청도군 화양읍 다로리 426-4,"1544-7788","","042-259-2197","",http://www.letskorail.com,"0","3",465016,345234,"4210",경상북도 청도군 화양읍 다로길 39,33,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3300049,남원,전라선,전라북도 남원시 신정동 540-1,"1544-7788","","042-259-2197","",http://www.letskorail.com,"0","3",342193,312629,"9030",전라북도 남원시 교룡로 71,34,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3300050,남창,동해남부선,울산광역시 울주군 온양읍 남창리 42-1,"1544-7788","","042-259-2197","",http://www.letskorail.com,"0","3",516732,313891,"6000",울산광역시 울주군 온양읍 남창역길 40,35,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3300052,남평,경전선,전라남도 나주시 남평읍 광촌리 549,"1544-7788","","042-259-2197","",http://www.letskorail.com,"0","3",297278,273714,"5020",전라남도 나주시 남평읍 동촌로 313,36,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3300053,노안,호남선,전라남도 나주시 노안면 장동리 78-2,"1544-7788","","042-259-2197","",http://www.letskorail.com,"0","3",285550,274917,"5020",전라남도 나주시 노안면 노안로 486,37,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3300054,논산,호남선,충청남도 논산시 반월동 33-17,"1544-7788","","042-259-2197","",http://www.letskorail.com,"1","3",318589,401139,"3030",충청남도 논산시 해월로 236-13,38,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3300056,능주,경전선,전라남도 화순군 능주면 관영리 230-11,"1544-7788","","042-259-2197","",http://www.letskorail.com,"0","3",305617,265829,"5220",전라남도 화순군 능주면 학포로 1896-10,39,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3300057,다시,호남선,전라남도 나주시 다시면 영동리 405,"1544-7788","","042-259-2197","",http://www.letskorail.com,"0","3",276173,269515,"5020",전라남도 나주시 다시면 다시로 218,40,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3300058,단양,중앙선,충청북도 단양군 단양읍 증도리 산1-1,"1544-7788","","042-259-2197","",http://www.letskorail.com,"0","3",430789,485804,"11090",충청북도 단양군 단양읍 단양로 896,41,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3300059,달천,충북선,충청북도 충주시 대소원면 만정리 14-1,"1544-7788","","042-259-2197","",http://www.letskorail.com,"0","3",389502,484373,"11010",충청북도 충주시 대소원면 상용두2길 15,42,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3300061,대광리,경원선,경기도 연천군 신서면 도신리 285-1,"1544-7788","","042-259-2197","",http://www.letskorail.com,"0","3",322060,620583,"1200",경기도 연천군 신서면 연신로 1156,43,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3300062,대구,경부선,대구광역시 북구 칠성동2가 302-155,"1544-7788","053-940-2317","042-259-2197","",http://www.letskorail.com,"0","3",454016,364176,"4000",대구광역시 북구 태평로 161,44,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3300064,대야,군산선,전라북도 군산시 대야면 지경리 699-25,"1544-7788","","042-259-2197","",http://www.letskorail.com,"0","3",292918,372149,"9010",전라북도 군산시 대야면 대야관통로 46-6,45,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3300065,대전,경부선,대전광역시 동구 정동 1-280,"1544-7788","","042-259-2197","",http://www.letskorail.com,"1","3",349401,414780,"3000",대전광역시 동구 중앙로 215,46,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
